paramset,ss_A1,ss_Anons1,ss_Aprim1,ss_B1
1,123.073712993154,249.940649532677,32.5337792989964,245.360241227667
2,520.498671315187,1084.67198031036,846.015373858394,1240.54747123858
3,385.35949855046,790.83235237931,187.619664507398,1003.58593879288
4,489.228514775068,994.582563617054,137.290680889955,1453.5955754587
5,88.29450595663,181.792800276729,58.5075614177232,110.407142897456
6,435.996927257038,904.782019299703,666.51608805171,965.497328487332
7,444.438946247954,898.56092191368,80.6951795132249,1182.4764840445
8,243.893612650346,494.626105460482,95.1067633500468,251.410384711882
9,30.339892971962,61.4938873759364,7.02345858098776,93.1803255961253
10,399.01749110662,807.785314228072,81.6224353535438,1218.03667862497
11,120.129134015263,242.821377449655,21.3486754410746,370.41744108919
12,98.594499951684,198.977550596076,15.7261919564485,222.384345463449
13,305.716476809923,634.322609535614,263.482333853376,778.963667080487
14,413.829316898808,867.911741399273,506.716127196019,844.841601158363
15,115.143717978433,232.553082293263,19.027061775481,292.659433016386
16,137.421677395394,279.787921300024,43.4236415236801,236.36917679167
17,390.113795532575,796.892649796281,154.062925426018,1226.07491430393
18,256.560653447232,518.378944734546,44.1917066592807,766.728145888295
19,12.457953869282,25.1120716813909,1.84066723395977,14.2077426529916
20,100.439477373856,203.230527780067,19.7268739933489,319.176439617311
21,66.0915705801295,134.676393035788,21.396416869208,126.704047202421
22,438.835726857034,886.458154731241,80.8056945284172,827.350188960335
23,170.966603065999,347.429207280406,58.4311766383585,169.724540185482
24,214.961877682353,435.456422082243,46.5163863824285,451.962553854624
25,72.5344105334119,146.391362783761,11.0346378018595,69.0670491612364
26,227.150160822199,461.228945993073,62.6386757976314,713.08585096026
27,59.0604344714832,118.563008251758,8.51386209640756,140.933862002663
28,397.342078503858,806.360599539802,98.6971701928025,1050.30224412079
29,358.545209036915,731.377767004365,126.475988696901,1069.9699738362
30,340.282533643303,684.256120343163,61.9302859547023,1058.4185326403
31,417.188013901661,843.011956171704,76.9425181695282,1318.74945358449
32,161.954963466338,334.054146902748,112.662921726792,455.839310562205
33,471.702508187871,954.768839350141,108.555541957825,1338.83553059923
34,282.584319759529,576.76440902177,113.122320964652,421.605017085207
35,9.46139793049626,19.1305797638229,1.75228085809104,30.4421983136573
36,135.285512740174,274.845256240174,36.6243153342409,308.57496111163
37,429.307600496901,870.202645173428,97.4322599872837,736.184529175831
38,109.883376488472,223.255051942945,34.353862157894,336.564173250628
39,39.4836089289108,80.0467484560629,16.1495391653909,123.623245917786
40,168.648592332309,350.126925804735,132.55981844205,360.868584882303
41,446.530671828432,907.183948084261,471.09540484337,488.20028830845
42,268.192513079845,551.446383592213,337.449165759238,702.931706705815
43,367.939699187677,742.587329310557,56.1779740860303,184.487522573939
44,489.346232287684,992.788456205615,119.456362338163,1555.27266447566
45,379.831684689536,788.958281481589,394.566327130678,813.529781700788
46,210.118129891062,428.197373157973,69.6347710455871,539.906864458386
47,143.893500281065,292.422946253728,47.3843799225303,421.5607808687
48,330.022145979137,671.162890998166,96.5156741250011,693.585092861347
49,241.261323162728,487.414015716443,41.1875315431317,738.782696955466
50,339.527891838215,694.53288882409,142.690704183314,976.253547932199
51,436.924041367235,875.28243551191,58.673088408837,1344.38489174141
52,134.699181992697,276.961451273282,74.2589406745668,361.39712657754
53,214.558716549759,452.004622832203,239.88648479473,479.291815675243
54,255.794027971652,521.147917847187,121.883376949905,593.018441129555
55,320.596175498354,654.343101909451,132.319425348943,1012.1879921105
56,235.739311460031,477.090378170012,47.6703629794932,167.89753134422
57,197.586660153794,399.357699137407,35.4027838863945,540.581216707862
58,25.9547385901852,53.1970530341963,11.2887658084777,82.719755145912
59,321.26397923769,655.049395146747,107.647853317978,987.449453453158
60,408.479781616919,825.129370015874,67.8098790066889,700.911507823527
61,267.924656372574,541.446888689901,51.9225830151714,827.04398583423
62,414.508427755137,832.557452434303,61.6006540179876,784.502133314739
63,200.208964600887,402.677264573772,25.5214804037423,570.910652557528
64,220.227235625776,445.58635027702,43.0030614574197,470.857794104361
65,180.302278925273,366.847738477471,53.5730549985732,567.426185175282
66,309.012632872698,624.055409913497,50.0544895880134,131.283532127035
67,262.184099286428,538.669361443366,127.522284784189,181.595245279916
68,485.921859703741,992.909781386179,182.451069996018,1382.83928897924
69,461.5406319623,937.28799644895,123.162747015786,828.226296284884
70,422.595620323113,855.683538564957,87.9977439634551,1324.70202910904
71,522.503633353013,1077.4349671162,331.30043894381,682.259038517786
72,63.210341801446,127.233426703896,10.5693266800105,153.339926088174
73,48.6027406106155,101.915452228402,48.4769661676178,96.6120854865203
74,305.043670919972,618.10032623061,69.4197348909135,898.229174582522
75,478.817647683528,958.602330119592,83.6515379914285,1196.36683002711
76,162.168029548574,324.624946079957,14.1754412616013,491.672404156645
77,260.348264050701,525.400129060116,39.8906043414448,693.656285675413
78,341.652330513276,711.940446859266,273.320341029981,727.28248414275
79,299.29715632208,612.342642824429,122.184435327303,932.667435449268
80,100.55734717692,208.481952089612,79.0895129219234,185.269813070445
81,87.0563421144009,175.355283806255,11.7596763922178,238.398395423189
82,520.685514932254,1068.99308344299,264.094741792564,1421.90116178361
83,360.009797808397,729.109713193166,76.199192541516,1165.68279097504
84,272.489073655885,550.14914580558,55.9701006665767,786.440311704152
85,471.193983468102,973.33052880393,293.363930436727,1454.38153037988
86,452.044738942208,920.048421030758,140.781259022634,962.558292239217
87,300.201255337113,606.523027425951,51.2128348067098,904.069634210711
88,49.21081774953,101.604966332311,35.9199358297035,148.246915927211
89,188.193744375272,378.52459084603,25.8861561355114,610.8668601516
90,80.8253971657281,165.17759792324,39.2465140455629,183.028543532773
91,23.7637686193483,49.3076777389751,22.5498534859088,29.6827337395224
92,52.5301245290279,107.157249037623,18.0480753327701,106.642764600201
93,171.407779194188,344.927841992324,25.1176370150965,520.045547272628
94,464.684965460198,932.95109587071,81.8902769481326,1234.32546140568
95,18.9157549849354,38.1551702478593,2.83226714009334,57.7571616515543
96,147.705447754102,301.507679481466,52.5939002802987,383.78131684165
97,685.754663170767,1395.84835794513,1176.92800791476,1112.56636914716
98,181.386624646886,367.629518730687,43.0607367134875,430.230126714872
99,381.023532711409,765.307742490195,50.713774368464,1092.94145307928
100,287.888358706336,577.066416407351,32.9835786997284,830.282021996953
