3,66,8,57,45,6,9,3,3,12,6,3,6,8,3,75,32,0,16,9,0,37,3,1,65,63,51,59,5,16,4,0,52,47,67,12,94,1,21,40,19,1,92,5,10,51,11,56,44,9,24,116,53,3,51,3,0,2,22,23,9,61,25,77,58,5,27,6,7,15,83,20,27,3,7,57,26,1,104,8,61,2,42,10,4,55,68,1,23,15,62,2,99,51,5,1,23,48,109,12,0,0,31,0,0,0,2,1,0,17,11,5,5,20,52,23,1,1,1,0,54,2,1,6,2,31,1,1,1,3,1,0,1,1,21,38,11,12,2,12,2,0,2,0,3,1,26,7,25,28,1,59,25,19,3,8,2,14,47,22,22,1,20,38,18,0,40,1,1,29,7,6,1,10,8,6,1,2,7,0,12,13,12,28,1,17,0,2,43,26,22,6,52,4,3,4,3,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,38,37,9,2,3,0,2,1,3,0,1,2,19,34,17,0,19,51,1,28,53,18,43,16,1,20,8,5,45,0,0,3,59,2,6,46,4,6,1,5,26,9,57,0,0,35,2,33,28,17,53,34,0,60,1,78,0,3,1,1,2,53,1,9,0,3,0,78,2,31,0,6,19,53,18,56,3,10,49,64,2,70,0,20,1,25,0,0,30,0,4,5,44,1,1,54,1,11,33,63,41,5,10,18,5,19,9,55,20,28,3,2,72,59,12,51,1,105,2,12,1,24,8,53,80,12,0,37,25,58,19,2,40,93,115,63,5,1,57,33,1,17,9,2,34,2,7,2,3,36,77,56,13,49,2,36,25,2,3,69,5,2,6,9,72,41,0,7,53,2,80,43,3,9,22,32,38,8,2,38,93,63,21,7,31,79,3,1,16,51,4,34,69,0,3,3,19,57
0,44,2,66,37,13,33,4,12,25,1,26,52,3,0,2,31,62,1,1,2,21,27,53,1,7,3,7,0,0,2,6,4,26,9,2,41,30,3,3,47,3,1,25,4,15,67,1,0,32,97,4,18,75,32,25,5,2,63,7,22,69,2,1,29,0,20,5,23,23,1,1,1,1,0,2,62,10,4,1,13,1,11,2,3,3,2,4,0,4,2,1,27,2,47,1,8,67,1,2,4,127,5,38,54,25,5,5,3,16,43,0,1,2,14,87,59,3,54,79,54,8,74,77,52,120,1,40,79,0,49,2,31,13,127,2,3,31,7,42,28,20,122,86,22,10,2,96,13,24,38,30,143,76,10,67,2,127,3,5,1,37,31,39,13,16,23,60,2,118,40,121,49,38,98,64,95,94,6,19,55,118,1,124,12,95,4,65,33,26,87,5,49,29,92,1,0,92,3,29,90,105,134,10,101,115,67,94,1,27,13,65,30,23,93,117,75,40,9,86,16,134,5,131,15,58,150,72,56,73,136,39,112,11,12,140,86,87,100,3,121,110,42,101,109,5,97,1,46,8,7,16,120,30,55,99,42,30,3,43,3,60,25,53,80,94,138,70,1,80,100,62,103,123,31,94,140,30,139,0,2,118,74,130,31,27,10,25,54,0,132,51,45,135,109,1,14,8,113,129
35,122,40,122,136,118,133,2,122,107,92,65,112,1,7,95,134,130,140,124,3,6,116,144,99,129,69,141,5,28,50,0,121,134,106,17,103,78,35,38,58,103,101,114,21,102,135,104,5,98,143,128,137,132,110,133,118,137,109,110,138,121,104,109,93,12,55,55,46,124,92,120,108,92,25,97,98,42,116,36,135,1,22,2,52,136,127,8,152,141,89,6,139,124,47,8,23,124,147,106,41,115,39,25,125,22,21,137,3,143,124,122,89,93,92,127,68,41,66,116,98,16,78,141,21,127,3,166,143,121,17,5,9,99,132,110,117,141,53,94,51,134,51,118,43,123,123,130,53,145,87,138,127,92,83,96,5,70,95,120,128,26,119,80,146,76,95,116,2,121,142,103,84,145,113,47,105,79,141,88,118,136,63,111,113,90,2,47,119,69,128,66,134,140,102,127,9,71,3,139,104,116,116,117,118,92,141,159,46,3,130,59,129,137,116,99,99,138,48,132,164,120,6,136,138,119,107,153,100,137,138,121,122,48,139,124,49,101,136,11,133,137,136,121,85,11,136,29,111,39,54,6,141,29,139,126,127,65,20,94,81,148,96,152,116,116,123,123,3,96,115,148,112,113,143,110,108,101,141,10,34,86,100,125,99,129,128,1,73,0,117,98,154,153,112,1,74,70,137,101
1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1
0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0
0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
