127,136,21,128,10,7,45,14,16,30,309,7,20,133,39,113,47,30,5,49,8,16,71,17,360,86,18,12,14,4,37,132,11,66,7,201,108,9,353,21,30,26,50,128,6,83,14,15,38,30,290,32,57,17,29,291,107,333,18,9,37,9,128,61,50,266,17,18,18,34,165,4,69,13,92,27,17,368,6,11,7,8,4,122,26,22,12,25,7,9,17,78,48,10,8,218,9,37,192,42,159,2,3,22,7,86,70,4,22,5,107,2,2,4,2,59,92,2,25,6,5,28,3,5,5,5,4,3,3,141,5,3,6,13,3,2,6,9,7,13,2,5,20,67,7,4,4,2,7,142,37,55,9,22,1,4,34,17,0,2,185,2,45,6,2,63,12,5,7,162,4,5,3,4,129,6,48,7,7,6,22,5,143,91,7,278,5,25,4,3,11,77,3,5,42,3,13,2,21,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62,51,1,4,112,62,6,1,5,3,36,227,3,4,5,78,3,3,13,2,36,1,5,1,30,3,24,21,0,2,5,109,7,5,4,13,5,3,21,25,2,28,6,17,6,3,2,4,11,3,130,21,151,50,75,7,6,3,55,38,2,15,14,6,15,3,21,6,8,2,4,4,197,36,5,4,239,4,7,25,4,128,2,33,6,17,7,2,45,116,3,84,7,286,5,3,8,63,4,33,9,27,278,153,20,14,11,9,10,41,12,7,23,52,72,96,39,85,11,8,8,12,300,117,70,169,204,462,31,12,27,217,28,115,40,81,6,9,157,11,16,16,10,167,23,211,25,7,81,9,268,178,11,12,75,6,103,160,318,53,25,64,5,159,25,27,3,46,7,286,28,16,30,4,182,9,49,24,4,44,244,62,169,61,25,168,347,22,44,7,30,8,335,21,41,222,151,18,7
4,51,7,5,8,11,12,18,30,41,76,7,29,33,214,2,54,45,12,10,16,31,9,215,1,8,7,17,5,7,10,5,9,239,13,33,9,42,8,11,9,6,8,6,3,8,7,7,3,9,8,38,10,56,19,17,4,13,14,11,2,6,226,8,34,5,13,23,18,6,9,15,25,18,8,117,11,41,6,11,41,7,71,6,9,16,392,9,9,8,15,203,281,7,9,6,27,9,11,16,5,557,513,19,8,361,72,5,13,12,57,500,573,13,16,289,139,65,102,102,80,378,26,11,14,130,10,39,186,26,62,14,558,14,133,105,110,46,182,138,634,13,579,18,351,138,4,38,29,114,12,411,11,57,8,40,41,6,25,475,470,14,235,174,61,105,7,75,29,153,5,62,55,388,341,10,13,440,22,17,479,9,507,40,344,11,477,10,68,461,76,6,297,8,635,7,54,157,438,27,293,108,149,463,433,587,206,171,35,64,580,219,38,19,352,654,496,438,547,165,320,12,39,514,515,368,395,276,555,588,259,299,411,264,72,295,326,133,69,317,458,451,277,66,460,362,609,521,272,499,144,542,560,107,158,419,6,495,497,561,338,467,443,11,351,281,377,30,41,6,577,405,389,92,365,416,125,251,279,36,279,337,217,332,373,435,382,501,602,534,114,513,6,610,603,219,296,525,400,213
49,475,94,189,13,40,122,216,230,434,530,31,115,398,190,495,488,252,33,495,193,356,45,448,229,186,82,140,63,75,96,474,27,423,7,247,553,252,255,49,445,37,79,205,25,691,25,56,7,78,206,302,66,91,259,455,346,520,8,69,196,132,319,597,269,91,73,549,100,151,468,11,517,60,10,621,164,375,14,47,502,37,33,315,483,36,575,22,55,147,17,528,317,88,275,457,55,106,387,104,414,558,470,300,29,323,240,46,82,172,343,187,276,165,69,578,299,425,307,396,338,386,157,132,133,79,42,278,140,244,565,22,625,10,407,16,132,541,597,219,419,16,554,530,430,533,16,12,87,671,324,669,70,232,10,344,208,210,476,625,504,334,507,308,631,358,20,440,346,187,532,237,40,435,324,5,455,520,38,22,471,22,490,314,510,327,648,12,192,603,44,12,362,47,483,518,265,449,204,512,507,465,432,337,518,630,304,489,551,217,332,508,295,38,470,275,521,502,513,557,571,48,641,82,474,471,512,606,309,521,688,398,298,461,205,444,497,518,519,565,579,333,577,509,562,306,468,462,463,479,600,427,438,402,506,423,4,500,444,552,470,443,550,62,283,587,372,215,228,83,459,537,446,9,262,337,443,212,434,50,541,537,299,522,291,578,239,490,507,656,368,331,23,466,664,363,622,592,397,373
1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1
0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0
