9669,15470,17458,15363,16120,14881,16706,16576,15822,17012,16574,18000,16686,14444,15549,15325,17134,17108,15818,16931,14732,17196,14437,13878,15643,14120,13502,15491,16608,13770,13550,14987,16042,14299,17484,16483,16501,15882,16865,15077,15086,15578,17507,17770,15881,16289,17873,16859,17458,15209,16572,18037,17162,17406,15037,12574,15216,15898,15298,14711,17094,15562,16791,16701,16271,16389,16041,17671,15767,15288,16151,17135,17430,17490,16568,15618,15337,15928,16566,17693,17193,17757,18003,16748,16895,16389,16026,14133,16841,15681,16099,14129,15362,15822,17502,15247,16823,17206,16614,16454,10372,10330,8450,8261,7197,7641,6420,7995,7436,7984,8598,8226,8951,8531,7447,7894,9272,8623,8112,8973,8196,8225,6789,7892,9407,8980,9119,9194,8360,7909,8261,8565,7717,7254,8270,8092,7818,7128,6902,7568,7245,8147,8793,6955,7125,7855,7558,7718,8796,8568,8274,7190,7750,8726,8045,8562,8790,7149,7728,8469,8508,9390,8152,8674,7993,8016,8859,7846,8308,9119,9191,8995,6571,7710,8868,6848,8465,8023,8338,7070,6596,6616,5960,7095,8706,7998,9019,7243,7366,7522,7477,9107,8820,7331,7975,7698,8126,8745,8252,8338,2390,719,183,57,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079,7227,7672,7729,8898,9034,7072,7306,8379,9158,8534,7274,7987,8084,9250,7924,7022,9377,8259,7401,7564,8527,8095,7257,8165,7304,6433,7727,7237,6808,5689,6578,7369,7309,7389,8258,8524,8628,8827,8558,7027,7093,7957,8622,7962,9633,9345,8564,8341,8254,7924,8297,8673,7263,8881,9243,8660,7252,8719,8902,6970,8345,8735,9014,7301,8028,7173,6809,6830,8611,7628,7146,7552,7958,8416,7741,8755,8187,8225,8359,8211,6906,6329,8277,8563,8606,8092,7793,8712,9428,8585,9228,8926,8268,7690,8355,7354,7301,6894,6863,13628,14127,16037,15653,16355,15106,13947,15883,13361,15342,14669,14850,16274,13629,17028,16305,15339,15643,15277,14230,16902,16921,13732,13537,17014,15427,17252,17105,16462,16342,16808,13959,14486,13801,14197,14818,16176,16386,14606,14700,14813,15770,15564,14530,13578,13833,14340,15958,15846,17615,17692,16144,15844,17136,16554,18060,15348,14817,15458,18244,17991,18376,17304,16864,18682,17108,17289,15616,16412,16164,15201,17543,16104,17453,16380,15218,17098,16855,15879,15482,15604,17709,17317,15806,15139,15524,17381,17013,18314,15881,16964,16524,17705,16515,16461,16196,16969,14578,13957,16835
1961,4019,3952,4720,3969,6377,2033,4601,3380,3897,5420,3160,4015,3740,3191,3576,5384,2250,2178,3702,3985,4294,5738,2414,5170,2856,2885,2957,8330,5012,3556,3118,3357,3043,3911,2812,3859,5200,2948,7597,2922,6115,3845,1716,2913,3430,4742,5991,3422,2099,2940,7271,7558,3293,2837,2911,2922,4680,4725,4331,7157,2682,2451,5092,2612,5658,5312,6576,3312,2820,4935,5336,4280,5886,5491,2491,4476,2532,6207,3155,5847,3166,4673,3608,1688,1584,2416,2677,5397,4802,10028,6511,3259,5915,5906,4415,4130,3719,6517,5414,9666,17590,20331,21483,21683,21905,21620,21885,21534,21649,21650,21941,21615,21798,21518,21639,21297,21428,21355,21413,21471,21627,21728,21599,21320,21241,21262,21274,21381,21596,21353,21045,21449,21663,21494,21122,21511,21229,21414,21255,21521,21913,21886,21904,21853,21849,21798,21827,21514,21971,21680,21764,21806,21637,21568,22086,21748,21211,21443,22017,21519,21421,21511,21439,21652,21130,21422,21289,21054,21250,21563,21546,21510,21319,21499,21480,21538,21915,21580,21680,21604,21628,21491,21222,21550,21486,21690,21662,21386,21366,21602,21536,21559,21718,21746,21868,21739,21400,21499,21277,21259,21681,21932,21562,21662,21733,22081,21512,21732,21862,21728,21535,21557,21493,21996,21726,21556,21770,21810,21723,21928,21670,21309,21804,21963,21705,21904,21577,21629,21946,21572,21420,21544,21783,21638,21792,21209,21678,21484,21670,21515,21317,21150,21247,21459,21708,21771,21661,21897,21556,21517,21810,22114,21560,21303,21257,21684,21640,21598,21816,22169,21907,21845,21479,21584,21359,21376,21544,21867,21541,21800,21923,21620,21504,21631,22208,21478,21803,21756,21807,21502,21253,21390,21446,21903,21117,21413,21923,21795,21985,21639,21536,21705,21713,21621,21718,21784,21793,21784,21857
12775,19219,20790,21491,21455,21403,21563,21563,21615,21942,21437,21490,21817,21758,21684,21485,21677,21824,21563,21434,21684,21977,21721,22077,22378,21829,21715,21319,21681,21686,21763,21392,21898,21415,21460,21393,21388,21276,21632,21714,21730,21699,21550,21820,21925,21866,22198,21639,21564,21840,21500,21720,21351,21783,21133,21168,21806,21777,21462,21611,21714,21638,21453,21525,21841,21708,21568,21630,21422,21682,21971,21391,21569,21672,21865,21755,22041,21733,21983,21977,21762,21908,22149,22529,22021,21560,21778,21776,21881,21904,21717,21863,21795,21702,22126,21971,21617,21711,21679,21836,21684,21668,21735,21924,21758,21814,21664,21373,22028,21853,22117,21914,22082,21967,21985,22220,21810,21640,21828,21904,21845,21811,21757,21864,21866,21949,21940,21769,22011,21960,22214,22007,21839,22090,21747,21646,21893,22173,21713,21921,21438,21316,21974,22084,22167,22101,21801,21958,21861,22027,22127,21975,21886,21769,21735,21486,21726,21892,21938,21781,21970,22055,22088,21979,21764,22221,21698,21815,21722,21778,21622,21897,21661,22100,21659,22075,22263,21527,21647,21433,21406,21786,21915,21891,21723,21978,21973,21900,21785,22086,21924,21477,22171,22035,21988,22109,22027,21716,21953,21677,21729,21109,20585,20794,21476,20839,20985,21217,20403,21332,21890,20210,21020,21333,20945,21572,20980,21328,21067,21098,21806,21201,20696,20639,20807,20751,19927,21072,21282,21656,20559,21189,21466,21261,20125,20789,21555,20942,21118,21265,21710,21564,21130,21235,21280,21481,21398,20237,21095,21338,21418,21680,21202,21436,21106,21483,21317,21188,21179,21094,20711,20668,20392,20583,21410,21430,21042,20627,20765,21630,21666,20797,21022,21124,21058,20901,20510,21422,21285,21553,21597,21593,21435,20560,20396,20379,20673,21284,21040,20916,19988,20653,21556,20961,21010,21646,20251,20676,20727,21081
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
