basal_nitc_on_ratio,onbasalA1_off_ratio,A1_Aprime1_addon_ratio,A1_Aprime_prodon_ratio,r_prod_on,r_addon_byA1_B1,Hill_coefficient_n,r_onbasal_A1
1.25025663940814,0.489551648694868,8.41662737144064,1.39205485931692,71.0839741466922,5.62653374881041,3.10353250039859,1.46813915030918
2.21235863064113,0.129572373255182,1.46961994138039,5.21176879969656,94.5067340454913,0.17217818379316,3.07473263103081,5.05075919362134
0.696509794841953,0.0501390244093715,2.13448002292767,1.8413734973904,4.97643012980454,0.254353132489651,0.975683335919178,0.630556071849352
0.698861165184741,0.317498251879361,4.34743491992257,3.35548723243563,630.174413512101,1.49276590012046,0.771533988724816,8.82437966664413
3.92086278237795,1.28794914671239,5.17424350545071,0.239896104699517,168.084715265736,9.26590656262523,0.295211031689192,6.79996618165029
8.47132006802036,0.0140705394714925,8.88302851593427,3.49287911781972,18.722214156062,9.57290530740297,0.535566682707034,4.14300073349538
6.81931379552235,0.126864224255113,0.244503710857104,1.53126909357222,609.291495285814,1.24554008193335,2.98828551138401,2.16191542329166
4.6150342918593,0.216293875676649,6.76562541514461,1.51892529811539,21.9167608545659,0.414762106374771,0.140578781237808,3.11694885240956
0.75153850147649,0.0621896622749446,0.813015812772607,0.53974011375782,4.65409544785941,0.238860137279028,0.923912864402183,0.551889375155982
3.4367330430421,0.0565109133820131,6.00685887401338,0.100409983615518,183.876825779731,0.144659903856896,1.92191203797007,0.720312374111025
3.23247531313587,1.62714745843664,1.8798371607756,1.73902127505419,44.0202579716949,3.0535272917367,0.55202418462239,1.53556372423472
0.122027517155009,0.915382207211191,5.78067006297287,0.288780881932345,31.7530739097214,3.4421050030577,3.79096288057325,1.64693702383971
0.234428537157046,0.0752480712442418,0.336782327448923,1.97593715946032,65.6655939809469,0.119272696786066,4.09600052622647,7.2139317579292
5.56795394175986,0.460974865264527,0.398925846218381,0.111525890303776,174.554302372329,0.223017302894117,0.665741259724581,2.07513026780788
0.619400955090935,0.150244722225555,0.110777764345141,0.919584024123428,39.2008531345823,3.61359369988553,2.04020940767874,4.56986539934186
0.219853568328409,0.0979458905118124,2.15162097185815,0.643408262202389,333.120854977806,1.29768872091639,0.880969081325567,0.164568872010124
0.128992058943465,0.497279008128366,0.173353649872434,0.704158349838324,40.1663804826523,1.00715251098769,0.607885306844191,5.32936208860299
3.70962190676,0.140021513733805,0.341740567631674,2.55038234846019,34.0959325162369,5.33220764194771,0.187665624505698,0.453752493885148
7.33730903521671,0.0531857315450069,0.563592332226011,0.871524083840656,1.04319730427504,2.61351179973131,2.76429226550691,2.63666573295978
0.808765019694698,0.0128026930137416,0.261464076323704,0.157907880040779,96.791604657837,0.292797369517656,3.9379878339518,0.460892617184932
0.145436402577769,0.0390120556628525,0.148832386357405,0.212147908866259,22.826649896927,0.496555237026369,2.05357525628681,8.92049893345625
0.660844688579921,0.870588313199418,0.213771836962513,0.139911042612636,273.164385258796,0.328015767545056,0.463001560580761,1.4715394045259
0.607840538143138,0.0102500264216413,2.82744143946341,0.587545281069958,269.733100391633,8.4241582058562,0.250518669140007,2.28256386651647
0.101315596582957,0.048904000003604,7.05219324335305,3.29566956755069,187.295690684854,3.14812603208518,2.61104006248908,2.99076221484748
4.51337846044343,0.0251642320131737,0.792143911288653,0.130021516808495,819.666660219522,5.28676343089387,0.349487296381796,2.73750062342285
0.886377281907191,0.024277742870755,2.13162377621632,0.105963878725965,93.707930313175,7.09758977165329,2.18966602962646,0.219684281379311
7.60549597611253,0.158232829995026,8.33431481470122,2.49510660979925,5.56776106059834,6.1063342785493,1.59392832825273,0.15392759562013
2.04548575407696,0.0951896115939744,8.60077975336432,0.170923716728873,56.8008064147657,0.243706150327031,0.388418911428121,0.139910784404439
2.15343847254448,0.12983633407083,4.86739160565423,8.41450949413125,1.7647533160238,1.61488996455417,0.257794653337587,0.621273918292217
0.280182566257304,1.58774406453308,1.51268313115857,0.10537832215774,183.477957946269,3.77272507360752,0.108807203029492,0.370614920824436
0.759763786723263,0.0642401891944384,0.626234540164138,0.107981360903076,1.45350292441063,4.07434599363883,0.982498224937907,3.72469139803185
1.03339092851678,0.118827105340012,0.333052317584105,0.234870940956335,337.813647478195,3.38400887878747,2.03498302759492,4.91440840739184
1.12437447105753,0.290311657518821,0.799300004189748,5.17601277240095,5.18635865671226,3.0335247999674,2.59757453827817,0.720788074680232
1.90967896388208,0.0289708454728671,5.73536277127146,6.02158600988765,508.218034114345,2.03668110206817,1.13608665749513,0.738337863153632
0.297906030279843,0.297097593122897,3.83424988251883,6.70936185555444,2.74770246084552,1.54185466145212,0.109293286564043,1.11113595507533
0.243108436861014,0.0240933298430898,2.62209067071932,7.2526904266306,403.96162219714,0.594468819847576,0.546692251306106,0.360243198056671
